48,1,404,0,GET /self.logs/access.log.2020-05-02.gz HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2017-01-23.gz HTTP/1.1
15,1,200,0,HEAD / HTTP/1.1
47,1,304,0,GET /self.logs/error.log.2019-04-23.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-26.gz HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/dns.html HTTP/1.1
40,1,200,1,GET /honeypot/honeypot.json.zip HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-11-04.gz HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2017-01-07.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-04-05.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-04-13.gz HTTP/1.1
46,1,404,0,GET /apple-touch-icon-precomposed.png HTTP/1.1
34,1,404,0,GET /apple-touch-icon.png HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-09-21.gz HTTP/1.1
60,1,200,0,GET /Datasets%20Description/HTML_Bro_log_3/irc.html HTTP/1.1
47,1,404,0,GET /self.logs/error.log.2015-09-01.gz HTTP/1.1
53,1,200,0,GET /self.logs/2016/access.log.2016-04-23.gz HTTP/1.1
48,1,404,0,GET /self.logs/access.log.2015-04-18.gz HTTP/1.1
53,1,200,0,GET /self.logs/2016/access.log.2016-07-20.gz HTTP/1.1
52,1,200,0,GET /self.logs/2016/error.log.2016-03-15.gz HTTP/1.1
31,1,404,0,GET /e/admin/index.php HTTP/1.1
32,1,200,0,GET /pe_static/apt1.zip HTTP/1.1
47,1,404,0,GET /self.logs/error.log.2015-04-21.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-08-01.gz HTTP/1.1
32,1,301,0,GET //e/admin/index.php HTTP/1.1
52,1,200,0,GET /self.logs/2016/error.log.2016-03-08.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-01-16.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-01-21.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-21.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-03-28.gz HTTP/1.1
61,1,200,0,GET /Datasets%20Description/HTML_Bro_log_2/conn.html HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-12-17.gz HTTP/1.1
32,1,200,0,GET /self.logs/?C=M;O=A HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2017-07-07.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-07-07.gz HTTP/1.1
